B,G,A,C,D,E
-6.229334054723015,88.65800531027489,0.26024383032077825,7.763586740562829,35.34520805907222,8.750169441174066
-6.56799735382013,5.899956289253147,-2.587689865041193,1.0195676439013046,-1.8457745555839171,-1.1253107729300205
-7.2182175779868825,58.28991596174791,12.62636457717374,5.548366194026524,25.08433950714174,1.7826665582561596
-13.77609438324725,56.74781228820637,-5.618438426983843,2.0228578290120502,23.843044281958115,4.187880882682542
-12.543246484357347,62.46049481504882,-2.0048423317410564,-8.548494139294984,18.839010145610725,-2.8440057595409725
-13.272309189670045,60.97286961135886,-0.5859932328340891,2.3374103228735774,18.557030203376343,2.5885759635397747
-12.828835575391029,45.44232034576537,-8.090423638869446,-3.3434759915690986,19.835426293299676,-1.6756578692325546
-8.842270984569156,66.52800661873636,-2.4532458577982537,10.348935489352307,33.98965917938696,4.3483407126522025
-14.636885840764593,49.992928299398585,-3.0777722668705767,7.1833556849694205,23.369346526442488,7.664431708032859
0.5161690214040364,79.22765458179613,0.35095692745625984,4.417725025616564,21.224352092853312,-5.192048973163009
-5.973189435392301,47.719742102365714,-1.124738786386641,-2.5575007784655184,12.169011703357556,-1.5119400655776116
-0.6470303431471631,69.0307626771204,3.3687459053573647,6.756667602724527,29.7914457059862,2.3509852023484834
-7.608709946938077,39.41090186240858,10.19811858908722,-0.6119099103837733,12.688383948565837,2.7921111682460373
-7.279646732528464,49.47273638395069,-6.985626964146978,4.942020665163184,20.46461324149351,2.5720994468613703
-2.3958207436289225,28.778109309198953,6.890915886774702,4.74042537331945,6.787454264525854,4.761985018625303
-12.28124532228538,40.61886026561279,7.906428186939293,5.000813171939026,14.13226779044481,3.637989778851826
-13.838417076296587,70.36960573069003,3.398924099607096,-4.411258535201004,26.035403602493364,-6.479224057065357
-3.51902882101212,33.91239156385507,5.2470196094466255,6.861860241617645,20.22421410419868,7.809500973945753
1.2997212966879497,30.710250380014045,2.6904014971840544,1.6030974799793043,11.716563938890578,3.0829867835469713
8.03757224973485,64.7911398730607,7.358249929785607,0.015156392042954714,23.53917158764006,3.601903866616999
-3.213573935348938,44.186064652914396,-2.0117868112298662,0.46050159133231316,15.606977955293216,-2.7046549357062366
-0.4077026122470655,58.72357171437744,1.348420263709347,4.277627735832739,23.03841702140876,1.0143076848078594
-10.458601971859038,54.02181106485411,-3.906262496447387,-0.30507655161322234,18.31559254338861,-2.117112081229516
-5.854885760367948,60.185840339380746,-4.352234689324854,0.23382441316860247,17.720901929819398,-0.055653029332871085
-3.3378795926702685,47.07869754248931,1.1363990601986953,6.997498938401226,19.529630052120368,-2.4753390371816564
3.268551755059943,54.81866024591879,6.872758490594878,11.649274544364328,26.57007648455768,5.95952519891426
-6.547041962587869,67.56224158894044,-4.508548021320113,0.16975553371440721,21.432863867185183,-0.6990669163204586
-3.893812302548211,69.03749488084884,4.67346461124484,8.059181036726255,26.427645001399817,6.147107128316
4.49782210173363,32.56449642061531,1.715540052385855,-3.5841272233867616,6.3693025409008195,0.5871781607072164
-2.783354355377945,64.84817695614797,-2.3623798796081674,1.4225772718061676,19.197961353288054,-3.3959908669015153
1.4262428658889295,40.813925779343876,8.17140271853741,-8.141045336518768,13.766860090701677,-5.869715669631352
8.889987892692513,40.61897186645034,10.073353976758114,11.719992721342393,17.25937188836433,1.7561965642802804
-2.463715478081925,72.48129832557362,-4.153989024100202,4.622683746434403,24.794339471763074,-3.4339723039966765
3.167378599608349,55.073360810921365,1.1260604989802654,2.483134332914739,19.49625230491557,-3.82664826383638
2.317984049877392,20.368040000061626,10.95616398774444,1.3483509639951123,12.360946829042842,4.824017232596631
0.5155219904702006,36.52895355745195,8.12264365443213,1.5185051354941852,11.698449785765705,0.9449578285941438
2.9980715706852537,58.06573365318687,5.017784245720057,7.147277422479489,23.024230656765187,1.8757164710420238
5.699512774681263,90.75297832710683,10.242051450140904,7.708840067532561,42.33449582242362,-3.4496270634988493
6.802224793798568,40.604766313661464,14.85496934328339,7.701485295674665,13.400939361673702,4.111347057246531
18.910200862163123,66.96702033986396,21.427987811540255,9.496480705330448,25.275739991847683,6.896614338397542
0.21524416734251872,65.01971350800117,-6.000067251761111,2.4591948415496576,21.821992546096677,-0.7462752161072606
-0.7473309717650416,43.392411766465045,6.102109237702236,4.988262792710963,21.189257522274186,-0.6550417904099919
15.032222614095023,47.26985719417825,13.28597460780758,11.098992190607184,13.537103130335545,3.925483340124793
9.450199054642265,51.493056559434386,3.9679971835012564,6.426926776794159,17.858500593449644,3.144803409825027
13.56872170091843,51.30372107257388,17.23190319419328,11.398874296937285,22.981898369019994,7.900640147207694
26.420995293759592,57.26064362317409,16.616837764651592,10.883439356085857,28.3317317376608,3.9316566104562876
11.117929615392233,35.34945764328044,-0.009557835744615772,-5.583497037791948,13.817338617606355,-2.0632346993337265
19.0924277475376,40.39805307341541,12.993346712246998,7.718916929746774,14.552235373882086,9.673633092943923
7.7466043803303055,15.202940999394968,11.768979423376525,8.109684967962346,8.823561781090689,10.730211526450237
16.41101384587629,61.36489776298264,13.680763419356529,13.644973691151643,25.759518715092163,7.4393691308185
17.317964018975065,60.9793978439062,7.952249357531507,5.850308544895418,30.158489035022328,9.79867121919126
13.319287388104211,77.79332029700697,17.043100754598328,15.031029970977759,33.38021475768493,9.928032031176784
19.646796652168252,41.24140550330752,20.64888401852737,3.80267112432112,12.041884606482368,6.1948380588410075
19.596778101159597,50.82144818941507,11.89451259340118,20.63884344792759,23.11935256541711,6.063408650459762
22.80247604656067,52.28462507666468,8.234371109148515,5.890006613670234,27.4038533149272,0.42710537753900235
20.545898437762713,44.27894593177916,13.120733136020881,10.52389729033057,20.278764330926823,1.7634572356212233
15.8175508081757,51.846559492712515,13.404530656991716,15.271445255254473,33.08311943756796,4.638638372431505
18.546143740835145,52.455175535104374,11.610857935531337,1.719623555493822,16.16887236133737,-3.9786483437534343
24.997911379330887,61.37933251231968,13.317551773167715,11.158003205438842,33.48914524088181,6.777457739634105
33.44979266155086,72.35048682118426,22.06300653009506,28.831837018663727,33.00265650282719,13.536724740033486
25.354235848917053,37.503919384897245,12.142460516131372,5.931756127269637,6.027711164012157,-3.844453897069819
24.1866389502308,52.452490857098624,8.227668402571906,19.2446996264193,23.161165939097916,12.446399624073157
17.08670074879541,41.95133880693895,17.01879590863624,8.979687607016011,23.428055949089824,9.530256430180486
29.965449850386754,62.59299979867864,13.510412214320596,24.087276130441616,35.03548919722407,6.4248236279522555
31.893285655129997,76.1477220328617,17.620843090742362,14.34673432651471,21.298255741872374,5.6237637806714975
31.26043251587273,75.687702665816,11.258303555600673,16.159718495707267,35.41129058208859,2.965110836917611
25.298923116298997,92.84728847887807,9.194894291625982,16.17801855274894,32.31203506725416,10.25553495807905
17.84530501468368,41.94633834173645,14.372417110047547,11.401066967939748,26.918275471118708,5.901697753174087
25.57627528550745,30.083436453885323,19.442469463786896,5.299596801796118,12.223499248313711,5.172171074053483
31.901228289109433,58.81672900697779,25.774048539915057,7.158059497290898,25.868306096748285,7.139967486763335
38.283125040133356,21.02525181105357,19.20266675535221,12.9737691928459,13.736406892630104,0.8605627364011328
34.29430756101439,38.675012180881865,28.004429987555547,20.19364774960624,26.116955009074566,4.8208946734358005
29.659466525531208,65.91310356107138,28.468371323571894,11.141311584230062,32.11586144541242,6.507110984530162
37.955362696497176,21.266949695876185,19.21124546153144,9.69202341613646,8.373593511587881,3.904014702904999
38.14267911819718,92.78774092632277,29.64192647084096,20.97835948260439,44.50844053126784,13.200729044603094
35.0305001021438,63.3856110143882,15.122595123789873,14.787350055231226,33.26145524374509,6.0521829340292355
39.76922261713197,55.19251048862132,16.12836999836326,12.903125321904906,17.46637443159453,8.935928070001566
37.81672145108535,35.14276590163719,20.450310594314423,15.988073340733127,18.914235737250074,6.080345287357643
45.76211289062197,60.56592506993785,22.368287499438832,13.215018435342714,32.568521904771195,5.997808077619144
42.36010429661793,84.7736288557154,18.255332575106692,16.19398344828678,36.79107426575345,9.2433411970935
39.116193547817105,40.08468482546874,15.459018279695087,18.829906917661184,19.919761791204955,8.883031074425904
50.79426489272525,67.60930652631852,27.73748768393318,20.431867541203047,31.67284264838804,17.015083721850477
43.093435193181925,57.99982890849811,24.324417329714496,18.68176552233907,28.633789970362315,9.459380340314002
35.43210813671955,-4.545063669650453,23.679085556487053,0.5571590158589359,4.550644451633259,-3.2288205693742027
55.16847383012921,49.642765319899496,31.633309319078702,18.562063801405422,31.920133811523897,7.003587056596846
36.04316280969873,63.34604888492578,15.169006577186355,3.711758442631673,24.928903322288747,2.986774871885138
56.60106627013902,43.28694361739186,31.076651277568498,20.42258204203678,27.972636490260946,8.750716507158527
45.809039600065915,41.34002804234324,17.748315703095074,16.595134457874682,25.306240092961918,8.872137275431411
42.921402402601295,58.21489146335924,26.922554326765216,26.707463303350487,28.937004712018442,12.184494500970736
59.01584721348864,43.7666971211747,37.01196371279035,19.083969642211752,19.84052849017608,10.784175650933944
43.50303813943732,56.726075042508484,28.5702483069834,14.139312195759734,21.639251268382903,10.878103680762095
57.68638622314771,58.50244049683319,24.21588595562277,16.666823182485352,24.644088002660904,1.2436288759772252
51.616733836814326,46.10184924278512,32.08517517041069,16.94580564773118,18.030582914172147,9.295821420792228
58.29726514356749,64.72512446402737,23.112569657029326,22.152989397250746,17.020440943498393,13.512932222475763
60.84290841906498,52.104197380484045,38.554770329157805,31.00307576567207,23.7735823309597,17.65503479221836
51.05835655361514,75.88736051266477,30.05117951313788,32.2378900379036,40.683112144845666,19.265311906356978
51.23142714000339,52.86942127929353,27.91561462722173,20.90961128886652,20.34885716968969,10.153323290812875
59.60012774846706,60.280220950550614,28.04285589037249,15.39164144339443,29.268158115848365,8.132525753275253
54.064343290966576,41.59649794100341,31.875170622480052,11.152251490604534,19.31899413463647,5.826269702944474
52.41075573066398,64.0232109129526,25.86478346210099,10.223813899075509,30.628270300113506,9.649209399347306
57.310701984633255,67.95642882885394,28.974305655714875,11.653728342651666,28.000085611673477,8.876742711994073
61.15916376323379,28.945047567305785,40.11100279725208,18.84315369881605,15.556286034993368,7.605848529419818
68.02121219684749,52.85305227309718,30.326140221388773,19.042560678739406,26.06713829133873,14.091147798290224
60.754579128309004,69.93262404817824,35.960057648243065,18.43067016406885,29.93360972015087,11.386648612291182
61.263586197327704,72.13684737520268,38.938926541130755,21.125731862732156,33.04876058603048,15.149212864675881
64.85229446684212,63.38461320211474,32.083901699958936,22.502125430301373,30.73808975197466,9.664595241663696
60.7785612738292,53.274038188449474,33.184387102255634,16.339258620285083,25.0867611955736,11.283304249153687
62.8552308157596,-9.635435235205222,38.64806256732023,17.46438325203068,9.25877917534865,6.101695743883907
55.46480129103338,52.661387071189196,26.64334562575547,19.01261119487998,15.71810859091083,11.013542057330923
61.788309155928054,52.201874726976456,36.91710765676183,21.45816478219111,30.000014329799924,11.518173929310569
62.946128133049456,66.43111408324503,36.58868444875114,16.63781372740547,38.17528517830466,8.030944840138421
69.60418528337271,48.09713038137051,46.783888682952586,20.112903936566205,29.094192533297885,12.212975078442218
72.92325636991058,43.74562928920544,33.2209713842154,22.867976520108158,19.534613670374927,11.813321962610132
63.19017872633034,54.5709334026287,38.13450064274829,26.474913800130278,29.344976999665434,10.423263311856068
64.88061695501051,52.019914575091654,26.369104155914126,13.550255725539268,24.516167448663712,0.06802447528435795
74.76482147731798,53.71717971851885,34.32603233884377,25.134965678676362,33.57065646322713,11.411927664571229
64.01177328066983,82.48622915724783,34.37320821795975,26.74139948679524,38.4579525823947,11.178234642553367
66.76589065009085,35.690761466051285,33.6228341439267,19.850951947582114,21.010678938846763,11.75812415728052
64.12044560654302,71.89176588500622,27.020353488079103,20.660392851761753,32.76514533840443,12.641107560836897
74.45534246568567,62.32360117341087,35.43413290580905,28.155424157611584,33.015607901623504,13.569840930171436
67.62265686413518,15.97966899729974,45.29643140061344,27.5451326258895,13.51510063947718,7.976103534979449
82.4521362736193,51.27494900407528,44.791728032846045,16.318478943365836,32.22049124264438,7.1528461497293065
70.55919292318883,53.56780535388781,33.9877314743193,23.32412121380967,14.966413145937613,11.400178614615841
75.48980736812611,62.01984728665151,40.129770386918494,24.153250898727826,31.598600692549077,13.406312374197013
76.20662112686531,70.07387193595507,44.09531292027585,27.518196643120422,36.28022027802113,12.129167742912223
77.27122317204555,66.61000891363577,38.70710116632382,19.949664702214086,32.76138901137124,11.39873988589537
81.51358862824162,56.25852669367566,44.18782071523295,28.209374030129812,32.559499244990036,8.973795518569965
68.04219534033152,53.24635938774562,28.76872483476678,19.015394859790792,23.20671270409443,6.283248676635378
76.90459830097448,58.40007555974106,39.06150535253699,29.86348144111885,26.539437724011176,9.857665979198279
82.95383468041769,71.27180464773784,44.54116740954821,19.15591254610179,35.23468152310415,8.384123646375691
84.35250504887131,53.666927175847164,42.32744077810761,30.509437782568675,32.85635605695593,18.84397724598102
72.86372681724636,38.752052636641565,39.33174215857229,25.180010227311513,26.844164184197226,16.51897734815182
71.84785413249008,71.7048781703974,34.56716015624109,25.846010653456702,35.01373947351222,11.435371894170139
75.088447481317,49.87454705878453,35.96284863804931,23.531991971606438,21.402785634564033,10.33952823089631
84.22665522628843,111.7391113372319,40.9578824801419,27.165341997622924,40.039128893389886,14.141298932349283
85.59082815781575,61.64277577848885,43.50180783483832,28.899417341573432,33.282190234719835,13.943217296927449
86.18782586322868,64.63545824307334,57.87718560374235,29.227415167964853,40.74743868943006,16.135048182514286
77.9358606943892,28.99095986435478,41.30565942054321,32.98361311977242,16.344372246939926,17.3183140098445
77.75257187371868,39.37306966145814,34.82305712185871,22.732365303819726,18.510106893749054,10.273776284297947
80.71362049838257,59.88737346206643,42.288588800643474,28.285694514200923,26.078500330979047,17.219534697054186
82.16665428052612,34.10876811450568,47.28204420858668,25.29518349075884,19.4721955244065,13.883387999078941
83.46084832314715,62.39288693637637,46.829752323095065,20.304467664404275,40.94278450441509,11.04178809674696
85.89729204909824,62.47338571664021,49.05399222854266,27.30225064962627,32.31946166073986,16.77046861528087
85.62490386276292,61.70872980915269,49.02827022519074,26.740462508344333,32.04544725476115,13.03067982555032
79.64301464697482,82.92691226449723,34.131797817240354,27.66842554090384,35.75570585845982,15.889384969440288
78.6078119994868,22.065413822328416,42.27718182909304,11.512202287917432,13.045339890400744,5.211966558072242
78.87476360724057,61.46023736519866,37.477016345800955,26.877404632718804,28.256497821128146,11.470728127831405
84.45393917324633,51.08373344919241,46.7157833125916,26.20546893990364,20.265098118106973,11.637546715349693
92.07205145749617,64.05159771732926,48.20983854893984,35.97224238096925,37.84385731358057,19.686138741018198
76.76874744365989,46.534553699967084,37.86064823102551,25.52330183355296,32.88438601045149,14.615257299468645
90.56884906329246,76.67712528715528,48.633272774153184,29.025441669180186,38.1978750106264,12.652463972866979
85.0625316733577,69.88967097879396,45.182346517976,30.86102318056547,30.756812927802628,12.031829363210935
90.09677503698131,72.60885985393193,47.50938144625082,40.29754075679487,34.31378081549924,20.34392838841434
95.16156908877717,42.997070980103,57.0820657677405,17.273181182878133,25.616943862316003,9.735486233855983
85.0329325817117,40.462677410384565,55.03909169156474,32.18795323053465,27.829330791081407,15.671027724587953
82.67858967719324,105.88580555442843,46.53626787727945,33.659360996811564,46.11149496875759,21.972513800824732
93.8180522595617,61.32944053432359,43.625107863337924,24.947324433367502,38.840372605736476,15.477705780500392
92.42872534989662,77.27009348877445,56.531067372571854,34.14053779182537,41.7971398234316,15.29063144681437
89.52936164466163,46.01953713457406,35.18493311595382,32.25156463213385,24.46153505212709,16.409617038691085
90.16807744007879,54.13361083872827,53.033810451478935,27.1316315555122,33.449380709696996,6.142236138095799
91.40530645251285,18.161491649125587,57.59964506040238,27.820542233038584,25.45459767789894,14.67069857824498
88.5823356465529,59.41110883721049,45.52466640877134,29.300768626464436,33.91597375703671,10.390690312952739
94.37845205732708,65.52838870218996,53.05000251681471,27.227046766989798,34.824224847209884,16.772744782989335
92.40140603166745,101.73392637741921,48.888624610102944,36.73277401214562,46.96290434682472,16.664407092525412
84.87606386287563,81.20457009450864,40.82800970948614,29.233967857830905,45.97304249637574,15.18472615318267
85.79073909730707,38.48086166988338,50.422621007683865,27.864807915386137,27.548292601564597,18.99918009030559
84.87817526839038,46.7516799422598,48.966588906824015,22.466727688398883,21.194359844667726,14.227032774591777
94.52444846586137,57.90864374328693,55.409196041598186,33.332077896554054,37.64634770671485,13.471334888131898
86.93452914433377,71.04497496091756,43.21882164843457,27.29731574576466,32.469723317372626,12.743313810790305
92.75495761463046,56.10617653089121,46.99567582203009,21.118713883246198,22.999077597258605,13.117335875199768
79.12833356370881,49.3016341402635,42.51908876065673,20.52165498392422,32.88540852006138,8.234639290650591
91.30352634819039,47.53755476007478,48.27801623325244,31.112537665008148,29.16246572390762,13.855437431398839
89.26747436834839,54.38180626123777,63.31599127112979,20.692109602024292,30.38679601083629,8.978275316023874
94.35411095565368,52.4788134210172,48.63164584603047,35.56514364852725,28.966648751962317,16.44722338312577
90.66110337543574,64.5476102257631,54.25917013757551,40.00847299673454,47.3910529235051,18.665818805961067
85.3644707740466,53.97068177849198,37.608629613832015,29.10948429029417,35.73424037184674,15.815017536867185
85.93567857395064,47.951536287314205,41.033944796324135,34.16680826094316,27.696655458388417,11.07451730814914
86.62212299416578,59.31136832660802,39.25587268418505,34.614494387476185,27.21644740771885,21.75704237237558
84.08771790618891,57.37471267023605,41.7425398425622,34.61538841857621,33.16442924440481,19.74678370122822
95.00972576044742,77.99896783597806,53.75201941186497,28.91470055110421,39.891110215121564,13.531632183429128
87.80733295125134,-0.6965956269975209,43.89288510233371,12.91476688030415,6.479898033485855,-0.4819077701244652
88.71113679531871,20.47427491690373,47.19903014275231,32.737026588460154,17.53060987158281,19.514291778849653
100.34062954371507,107.38882058377081,48.133828084622536,36.03815680524646,53.44227714133663,17.423770754698193
89.6229668759222,45.093658143371556,52.30011483882742,32.55183457185276,30.108097988096432,10.813011293572988
89.8043943972156,58.20861036050402,49.17268426344931,25.955490263532045,22.490211768959178,15.33082130133966
87.42829896125824,48.75969601210045,47.61325604909115,30.070898901998905,37.78022187815196,16.156225687936264
87.62461983062238,34.20303380352346,40.26784712414127,39.90115420264809,28.019428403993253,19.704607641738523
80.88643305122608,76.46506834624113,41.82923500397548,35.64306781957574,33.13352919792807,16.009597109921792
87.27256193887393,75.4314378078638,46.43829543750952,30.143745849503535,30.412095735927647,13.09780073551841
94.34167265877448,48.8526273447049,47.47150027779717,35.92754952662972,28.828742925963244,20.264781117401686
82.04484611621818,55.30432561449193,44.55651938969596,28.854700130377857,20.98663485217689,13.658641849924056
91.08872217593999,39.359053075404624,50.26989210067916,27.376589484745057,22.61433208285225,13.908354968081357
99.39918823626559,62.24931303297809,51.858192860408586,24.085703290558566,29.462776099426023,13.834818401248409
87.92639500318649,41.117903201009916,53.10806736182768,20.259757807271146,30.741663806516907,10.275896809334846
86.36126431041794,62.62559266753221,47.50696574545441,29.651617436435835,33.63311856299626,14.862934657403363
99.7220051503607,91.49456513441798,52.749200880809,27.30876954342881,39.00216885643518,12.702061460473814
87.26705673080549,56.06359747418956,49.06882776911478,37.26861416953616,30.86338238474371,21.283722262665865
85.41047824870026,40.299892736181334,42.32461418479498,34.05174981881653,26.01706787076626,17.70077430155683
89.52818146055382,67.45362962334397,52.55906610496595,38.283280942660525,28.01335787663251,18.047684780227467
84.48218705445578,56.72957518186168,46.99445195001523,32.74638034622188,25.80011959437305,23.155261775019717
77.32402856057517,82.20043322243548,47.54456332800723,26.90051410032337,39.555899769747406,13.141966653806424
78.02075111086621,93.43154026721717,43.45314649165137,38.455700875149546,43.85749436639595,16.010338444295012
90.98589508383873,47.21238187940637,46.596414891857364,29.52787169917723,29.51855869377231,17.67342499976154
72.32756632030758,69.14319781942189,27.29582432409274,17.78952190340646,32.330862309354764,5.3025713229187055
85.96720160505446,69.82755936981279,43.826595814761404,29.56222727884289,37.186235006036014,14.223010381080227
84.01108739391768,42.242022282270014,47.20064621527475,34.928669813587334,32.26883265123291,22.989139812686624
78.19094904594196,68.83810526992536,48.992443430491036,32.43483350509836,39.77096088000549,20.06764295950555
84.55696919960863,79.76683065799571,41.71081750254815,31.311067368371017,42.95680739433643,16.899963492459605
86.14442609216415,39.560897709038976,47.70026827491186,28.837659590951613,25.824288239682406,11.284364892504161
89.41762363176244,56.009149347934176,49.380726592649786,29.768995715991345,33.305521870647375,17.303449004612155
77.626214505333,48.71062746417585,36.690006860164935,32.65468657212226,23.263042094268727,13.40827104208688
76.76007757813267,77.35436444923003,44.1831929777234,33.845656973445486,32.30253944244246,20.96299814391657
69.2528257781511,48.06862151636946,29.46594787086728,23.042572434060123,28.68993973920645,11.697506326631057
75.1584439618835,39.335198700522696,43.878462438648526,21.209543497395153,26.951714739372953,10.746333301752315
80.28481422081592,79.5482301687774,47.107131625437056,19.30035097316802,41.64798946594043,9.333119136800898
82.89288182612808,64.16437305151233,40.214635112642355,34.831382159116366,42.26668049170053,18.426503656854777
83.77802779717379,63.64706966625248,42.06728391177192,24.61951881397652,39.516668470000724,14.58991809044424
69.41267429494657,56.35261845497769,33.02163811589503,24.0513491956612,26.853858983759462,12.134352641173368
72.97130743916375,66.47896057830434,36.92068538937607,21.401088321721343,31.681389124088312,6.962980702242437
72.86889109136808,71.3603353978187,41.57655329740435,23.306035535654367,33.223717592150166,11.6019086353774
77.82514042740745,86.99455363584252,41.47767512346319,33.08219074266948,38.51388594986304,14.476633597706613
77.03476101372416,71.45527420908718,38.33824909015219,33.6709535388622,32.66704022830779,19.476399234332085
76.44225792864346,60.833127915079785,43.26756178697865,18.62162558640664,19.712106225800433,9.693443831652118
72.25391118479982,42.268052261318175,36.021742161220175,25.439874879026046,18.52441934318257,15.732683413250836
72.43704224318401,62.15879793880671,35.88822138513599,25.43352991516401,24.46494320078027,9.42119207775999
72.40174614809864,53.19359528148629,39.68866958382507,19.46778350114487,22.424702821720924,10.545469182873303
68.61087811663947,54.93964059704485,47.22440975075524,15.381194920536558,27.580575787111307,8.347905474574691
66.18607296316326,40.377829992351145,35.372262233196906,29.203221171207264,25.37988273910054,7.6064490054511875
64.47232917698673,41.776016902378274,31.105268290512704,16.416307880901687,26.962959942408496,6.826622900362928
63.039343639325644,58.81970009889612,39.592722872012956,17.679810658908423,28.565724758065112,14.240917108591521
57.450964880839635,26.884863305868535,29.813238527898346,11.161976399437163,21.753508175792437,1.861096924563976
74.09042649743628,53.39466375901144,43.911136619963685,17.155560083564513,26.313439020465825,10.24234812365609
73.86550597245946,70.2889416604799,36.69160223252216,24.1037376365754,35.48391178750869,13.261256143363136
77.1088457467543,46.484937086736075,45.248519690391575,22.801083820471202,22.4091419497064,16.673159987111994
66.36821689184099,52.54074571215415,41.28566504998534,13.256567083015197,22.608360684060035,10.573360555608435
60.49909904781114,54.319696790278186,34.04922963871307,16.948186972045903,24.039105205877366,8.60027730218103
56.16213444860017,67.69003623242558,30.09095386621359,18.117644076058163,31.943910474950965,9.803546808350037
58.61461482875603,57.396978160518195,40.84102611168548,21.324288032584985,16.60788497108001,8.218052813767699
62.82322731791245,46.62043249322154,43.66595335630807,25.659783093131026,29.598829980968002,6.0119812097523075
54.99958424388058,51.298113339319585,28.668547261864415,17.86050444682236,17.705636120634125,13.286492411955527
54.94877640444492,56.15771892685366,27.13781949138808,11.338614930522471,28.75771280704827,2.271346454673168
56.935639274231235,57.96517730524393,29.54737040238961,21.942570835457676,43.35758216645248,12.438129491166714
55.77643347281099,41.79330683407753,28.494266831827268,19.594708086687827,17.22882952343837,15.950309295779878
58.303332056228285,67.77398626054546,35.563705349477324,21.81137256676623,33.33542093323406,13.450161512313045
58.39755798432806,8.371643662817192,31.528356169938142,27.562553648579353,9.477120501079845,14.094578503869979
57.17880606608365,49.68954932529617,32.29107201315444,15.751293865335683,20.3823050219642,6.873054718452048
62.77989488065276,58.65620265807756,37.6585938222787,15.769682456126048,24.46704374434414,10.945155950345855
53.29317154200031,40.521479803792076,26.17495360577131,17.120024152459067,17.901721632181378,6.799834052828606
47.11360546962431,55.88523915753752,33.661774303623446,19.605814017651817,26.27693662610237,12.141953711507872
55.377258302489444,62.73352433304268,28.22741408703089,20.387328045196487,24.053070330962186,13.514437279054393
49.551512549817645,27.5729954275163,36.718542718603395,22.127502762637505,12.85220040963733,11.498118711007997
43.75888055589287,36.248687125800295,25.736621644125343,7.269113727467399,19.903378346974648,10.665794543171994
39.690365401944106,49.8775450605239,26.867973583446425,20.79647909353728,28.257837566183095,6.91881603032807
46.09565246630472,105.59608269018017,21.36932158976664,15.059613235585395,51.18570521583882,12.571849166294026
34.09490219522134,70.0851926733915,15.5875998987899,17.62513326732093,25.269954837892623,7.571241941195943
53.30436921904297,68.21295772293183,34.82326115318722,16.7492323922245,32.30280778032017,7.956773286050866
47.82191398765341,51.6111484396268,40.57355334047037,19.379617016588053,33.892441256221346,10.06446136757668
40.77263496994219,62.779229311822405,26.978736740482997,1.614095402566834,23.701443081901232,-3.385828347428366
43.80186750577561,53.94554371252588,30.55512589839535,17.850708306891953,31.770738938126044,8.386185077639075
33.620436737786434,73.2392740501525,16.021850311829432,16.541297657129704,35.5065563502441,3.7300909686499697
43.211090139232745,79.37252530805186,23.829373934137976,16.127748249382794,28.437591422946433,10.591260473119211
41.80084228481708,72.83559634268046,27.123806716320626,11.09335525645415,26.34075236552498,2.0376468138428305
42.946307422568424,39.889648944764375,24.560679942851216,9.677344104970974,10.436893705520957,8.189231355574485
34.95760953196201,39.18453635873125,25.342771053695266,5.0305732766921905,17.170909081577438,6.003517284430961
34.05773743513146,68.36375425826874,19.09412036216777,13.434675584526687,25.0669296801824,7.487591592133099
41.091109283421446,53.277562543843416,19.141928684564217,17.767127117464746,19.851898444888725,6.315445897473607
38.2333736880039,58.43427151359062,23.807798681284673,17.408389820856556,25.929259628359745,2.9975430813834265
25.700731557147577,39.583518477093584,23.558826052500045,9.966933192009733,17.454000843723176,5.261988450897391
29.74732671051149,46.7096025724823,16.695186031394332,16.580814067558002,18.585859530948557,12.318357611717898
31.21455304460349,55.87452984006602,11.415999995520027,14.02964443167094,18.172070471492702,14.558486004790677
27.997895227618752,37.47786580808895,6.505204613842183,6.181220684431237,12.744150718788113,5.201778149422777
38.040388896872194,76.25756131160327,22.03711814679054,26.97470900661208,38.42902517059616,22.284407847405177
30.92799962596991,56.038389760937314,22.015001244396824,19.323689602355877,26.908761140966664,5.163450641841704
41.232838450636336,63.96676086227666,18.207497171917385,22.455478859558745,20.98857798388753,7.2580679705729665
31.8894950931288,60.954419254486886,9.238994286319153,9.012422937596135,26.625473525670593,8.026721069407746
30.80194038559813,41.16093853474665,25.506367793859383,15.682354107011246,25.66787327702343,7.6701943526347875
22.13410362277284,51.43331285229694,10.029126649479064,10.537781561891919,22.590681558212918,4.144978315019557
25.292885223284966,59.21568924821885,23.593626539198446,6.6264028594097395,25.562414073149,4.2104991166065355
19.68071892570626,15.265118361348819,11.515581110318308,6.907014926235759,7.867858716596645,4.563547165456111
28.851818152827324,59.771666122885954,21.931484739187404,16.20350799241875,30.333670440677167,2.191571540174386
24.782488198665707,33.02885144501231,20.047645858934914,10.901880579412166,19.381319112857575,8.604958914254603
30.618872320010883,37.26634677532978,12.389799776587054,5.369143899546097,10.027223437750234,-0.11864365143178546
21.535754783835586,70.91662204233346,8.284851146464561,13.215451316633324,21.487887860350266,5.848509224645829
17.125436535387934,65.45919074697689,24.001992914483164,0.6645798167722887,33.98128778219988,-1.8349983656921096
26.366176663000545,60.14409880460111,11.003970847665505,11.264005965287943,15.702026499267813,9.955151710800243
19.91508382719509,52.29579721601787,18.035118070265774,5.276781220443011,21.632071425963154,3.76042371540875
16.781698667744898,67.64226820492021,14.073231032542154,17.17319522547177,22.495208775819687,6.073443359193968
